NAAM;FAMILIE_ID
Sphenolobus;
Sphenomeris;
Sphenopholis;322
Sphenopus;322
Sphenosciadium;24
Sphenostemon;289
Sphenostigma;202
Sphenostylis;
Sphenotoma;149
Sphinctacanthus;1
Sphinctanthus;348
Sphinctolobium;
Sphinctospermum;
Sphinga;
Sphingiphila;54
Sphingium;
Sphondylium;24
Sphondylococca;146
Sphyranthera;154
Sphyrarhynchus;282
Sphyrospermum;149
Spicanta;
Spicantopsis;
Spiculaea;282
Spiesia;
Spigelia;229
Spilacron;
Spiladocorys;25
Spilanthes;
Spilocarpus;58
Spilotantha;282
Spiloxene;200
Spinacia;14
Spinifex;322
Spinulum;
Spirabutilon;238
Spiracantha;
Spiradiclis;348
Spiraea;346
Spiraeanthemum;116
Spiraeanthus;346
Spiraeopsis;116
Spiralepis;
Spiranthera;105
Spiranthera;350
Spiranthes;282
Spirella;25
Spiridens;
Spiridentopsis;
Spirocarpus;
Spirodela;29
Spirogardnera;354
Spiroloba;
Spirolobium;25
Spiropetalum;104
Spiropodium;
Spirorhynchus;60
Spiroseris;
Spirospermum;248
Spirostachys;14
Spirostachys;154
Spirostegia;318
Spirostigma;1
Spirostylis;232
Spirotecoma;54
Spirotheca;238
Spirotropis;
Spirula;
Spitzelia;
Spixia;299
Splachnobryum;
Splachnum;
Splitgerbera;413
Spodiopogon;322
Spondianthus;309
Spondias;18
Spondiopsis;18
Spongiocarpella;
Spongiola;282
Spongiosperma;25
Spongopyrena;276
Spongostemma;81
Spongotrichum;
Sponia;78
Sporadanthus;340
Sporledera;
Sporobolus;322
Sporoxeia;246
Spraguea;329
Spragueanella;232
Sprekanthus;15
Sprekelia;15
Sprengelia;149
Spruceanthus;
Spruceella;
Sprucella;
Sprunira;
Sprunnera;
Spryginia;60
Spuriodaucus;24
Spyridium;342
Squamellaria;348
Squamidium;
Squamopappus;
Staavia;63
Staberoha;340
Stableria;
Stachyacanthus;1
Stachyandra;314
Stachyanthus;201
Stachyarrhena;348
Stachycarpus;323
Stachycephalum;
Stachycrater;352
Stachydeoma;216
Stachyococcus;348
Stachyophorbe;32
Stachyopsis;216
Stachyothyrsus;
Stachyphrynium;239
Stachys;216
Stachystemon;314
Stachytarpheta;416
Stachyurus;377
Stackhousia;88
Stadiochilus;426
Stadmania;355
Stadmannia;355
Staebe;
Staehelina;
Staelia;348
Stagmaria;18
Stahlia;
Stahlianthus;426
Stalagmitis;99
Stalkya;282
Stammarium;
Standleya;348
Standleyanthus;
Stanfieldia;
Stanfieldiella;103
Stangea;81
Stangeria;425
Stanhopea;282
Stanleya;60
Stanleyella;60
Stanmarkia;246
Stapelia;25
Stapelianthus;25
Stapeliopsis;25
Stapfia;322
Stapfiella;290
Staphidiastrum;246
Staphidium;246
Staphisagria;337
Staphylea;378
Staphylodendron;378
Stapletonia;322
Starbia;367
Stathmostelma;25
Statice;321
Staudtia;264
Staufferia;354
Stauntonia;218
Stauracanthus;
Stauranthera;170
Stauranthus;350
Staurochilus;282
Staurochlamys;
Staurogyne;1
Staurogynopsis;1
Staurophragma;367
Stauropsis;282
Stawellia;
Stayneria;7
Stechmannia;
Steenhammera;58
Steenisia;348
Steenisioblechnum;
Steerea;
Steerecleus;
Steereella;
Steereobryon;
Steereochila;
Steereocolea;
Steereomitrium;
Stefaninia;80
Stefanoffia;24
Steffensia;316
Stegania;
Steganotaenia;24
Steganthera;255
Stegastrum;232
Stegnogramma;
Stegnosperma;379
Stegolepis;338
Stegonia;
Stegonotus;
Steinbachiella;
Steinchisma;322
Steirachne;322
Steiractinia;
Steiranisia;361
Steiremis;14
Steireya;135
Steirodiscus;
Steiroglossa;
Steironema;332
Steiropteris;
Stelechocarpus;21
Stelestylis;120
Stelis;282
Stella;
Stellaria;86
Stellarioides;35
Stellariomnium;
Stellariopsis;346
Stellera;401
Stelligera;14
Stellilabium;282
Stellularia;283
Stelmacrypton;25
Stelmagonum;25
Stemmacantha;
Stemmadenia;25
Stemmatella;
Stemmatophyllum;232
Stemmodontia;
Stemodia;318
Stemodiacra;367
Stemodiopsis;367
Stemona;380
Stemonacanthus;1
Stemonocoleus;
Stemonoporus;137
Stemonurus;381
Stemotis;149
Stemotria;71
Stenachaenium;
Stenactis;
Stenandriopsis;1
Stenandrium;1
Stenanona;21
Stenanthemum;342
Stenanthera;21
Stenanthium;245
Stenaria;348
Stenhammaria;58
Stenia;282
Stenillocactus;70
Stenocactus;70
Stenocarpha;
Stenocarpidiopsis;
Stenocarpidium;
Stenocarpus;333
Stenocephalum;
Stenocereus;70
Stenochasma;258
Stenochilus;367
Stenochlaena;
Stenochlamys;
Stenocline;
Stenocoelium;24
Stenocoryne;282
Stenodesmus;
Stenodictyon;
Stenodiptera;24
Stenodon;246
Stenodrepanum;
Stenofilix;
Stenogastra;170
Stenoglottis;282
Stenogonum;327
Stenogrammitis;
Stenogyne;216
Stenolejeunea;
Stenolepia;
Stenolobium;54
Stenolobus;
Stenoloma;
Stenomeria;25
Stenomeris;135
Stenomesson;15
Stenopadus;
Stenopetalum;60
Stenophalium;
Stenophragma;60
Stenophyllum;
Stenophyllus;123
Stenops;
Stenoptera;282
Stenorrhipis;
Stenorrhynchos;282
Stenosemia;
Stenosemis;24
Stenosepala;348
Stenoseris;
Stenosiphon;279
Stenosiphonium;1
Stenosolenium;58
Stenospermation;29
Stenostachys;322
Stenostegia;266
Stenostelma;25
Stenostephanus;1
Stenostomum;348
Stenotaenia;24
Stenotalis;340
Stenotaphrum;322
Stenotheca;
Stenotheciopsis;
Stenothecium;
Stenothyrsus;1
Stenotis;348
Stenotus;
Stenotyla;282
Stephanachne;322
Stephanandra;346
Stephanbeckia;
Stephania;248
Stephaniella;
Stephaniellidium;
Stephaniscus;232
Stephanocaryum;58
Stephanocereus;70
Stephanochilus;
Stephanococcus;348
Stephanocoma;
Stephanodaphne;401
Stephanodoria;
Stephanogastra;246
Stephanomeria;
Stephanopappus;
Stephanopholis;
Stephanophysum;1
Stephanopodium;131
Stephanorossia;24
Stephanosiphon;247
Stephanostegia;25
Stephanostema;25
Stephanothelys;282
Stephanotis;25
Stephanotrichum;246
Stephegyne;348
Steppomitra;
Steptorhamphus;
Stera;
Sterculia;238
Stereocaryum;266
Stereochilus;282
Stereochlaena;322
Stereodon;
Stereodontopsis;
Stereohypnum;
Stereophyllum;
Stereosandra;282
Stereosanthus;
Stereospermum;54
Sterigma;60
Sterigmapetalum;343
Sterigmostemon;60
Sterigmostemum;60
Steripha;105
Steriphe;
Steriphoma;80
Sternbergia;15
Sterropetalum;7
Stetsonia;70
Steudnera;29
Stevenia;60
Steveniella;282
Stevensia;348
Stevia;
Steviopsis;
Stevogtia;105
Stewartia;398
Stewartiella;24
Steyerbromelia;61
Steyermarkia;348
Steyermarkiella;
Steyermarkina;
Steyermarkochloa;322
Sthaelina;
Stibasia;
Sticherus;
Stichianthus;348
Stichoneuron;380
Stichorchis;282
Stichorkis;282
Stictocardia;105
Stictolejeunea;
Stictophyllorchis;282
Stictophyllum;282
Stifftia;
Stigmanthus;348
Stigmaphyllon;237
Stigmatocarpum;7
Stigmatodactylus;282
Stigmatopteris;
Stigmatorhynchus;25
Stigmatosema;282
Stigmatotheca;
Stilbanthus;14
Stilbe;382
Stilbocarpa;30
Stillingia;154
Stilpnogyne;
Stilpnolepis;
Stilpnopappus;
Stilpnophyllum;348
Stimomphis;374
Stimoryne;374
Stimpsonia;332
Stipa;322
Stipagrostis;322
Stipecoma;25
Stipidium;322
Stiporyzopsis;322
Stipularia;337
Stipularia;348
Stipulicida;86
Stirlingia;333
Stirtonanthus;
Stirtonia;
Stissera;25
Stisseria;356
Stixis;80
Stiza;
Stizolobium;
Stizolophus;
Stizophyllum;54
Stobaea;
Stocksia;355
Stockwellia;266
Stoebe;
Stoeberia;7
Stoechadomentha;367
Stoibrax;24
Stokesia;
Stokesiella;
Stolidia;277
Stollaea;116
Stolonivector;
Stolonophora;
Stolzia;282
Stomadena;105
Stomatanthes;
Stomatium;7
Stomatochaeta;
Stomatostemma;25
Stomotechium;58
Stonea;
Stoneobryum;
Stonesia;324
Stonesiella;
Storckiella;
Stormesia;
Storthocalyx;355
Stracheya;
Strakaea;34
Stramentopappus;
Straminergon;
Stramonium;374
Strangea;333
Stranvaesia;346
Strasburgeria;383
Stratiotes;196
Straussiella;60
Streblacanthus;1
Streblanthera;58
Streblocarpus;80
Streblochaete;322
Streblopilum;
Streblorrhiza;
Streblosa;348
Streblosiopsis;348
Streblotrichum;
Streblus;258
Streckera;
Streimannia;
Strelitzia;384
Strempeliopsis;25
Strephonema;102
Strepsilejeunea;
Strepsimela;232
Streptanthella;60
Streptanthus;60
Streptocalypta;
Streptocarpus;170
Streptocaulon;25
Streptochaeta;322
Streptocolea;
Streptoglossa;
Streptogyna;322
Streptolirion;103
Streptoloma;60
Streptolophus;322
Streptopetalum;290
Streptopogon;
Streptopus;223
Streptosema;
Streptosiphon;1
Streptosolen;374
Streptostachys;322
Streptostigma;374
Streptothamnus;51
Streptotrichum;
Striga;283
Strigilia;386
Strigina;227
Strigosella;60
Strobilacanthus;1
Strobilanthes;1
Strobilanthopsis;1
Strobilanthus;1
Strobilopsis;367
Strobocalyx;
Strobopetalum;25
Strobus;315
Stroemia;
Stroganowia;60
Stromanthe;239
Stromatocactus;70
Stromatocarpus;70
Stromatopteris;
Strombocactus;70
Strombocarpa;
Strombosia;277
Strombosiopsis;277
Strombulidens;
Strongylodon;
Strophacanthus;1
Strophanthus;25
Strophioblachia;154
Strophocaulos;105
Strophopappus;
Strophostyles;
Strotheria;
Struchium;
Struckia;
Strumaria;15
Strumpfia;348
Struthanthus;232
Struthiola;401
Struthiopteris;
Strychnodaphne;219
Strychnopsis;248
Strychnos;229
Stryphnodendron;
Stuartina;
Stubendorffia;60
Stuckenia;331
Stuckertiella;
Stuebelia;80
Stuessya;
Stuhlmannia;
Stussenia;246
Stutzia;14
Stylapterus;293
Stylarthropus;1
Stylidium;385
Stylimnus;
Stylisma;105
Stylobasium;387
Styloceras;67
Stylochaeton;29
Stylochiton;29
Stylocline;
Stylocoryna;348
Stylogyne;332
Stylolejeunea;
Stylolepis;
Styloncerus;
Stylopappus;
Stylophorum;288
Stylophyllum;111
Stylosanthes;
Stylosiphonia;348
Stylostegium;
Stylotrichium;
Stypandra;
Styphelia;149
Styphnolobium;
Styphonia;18
Styppeiochloa;322
Styrax;386
Styrophyton;246
Suaeda;14
Suarezia;282
Suberanthus;348
Submatucana;70
Subpilocereus;70
Subularia;60
Succisa;81
Succisella;81
Succisocrepis;
Succowia;60
Suchtelenia;58
Suckleya;14
Sucrea;322
Sudacaste;282
Sudamerlycaste;282
Suddia;322
Suessenguthia;1
Suessenguthiella;254
Suksdorfia;361
Sulcorebutia;70
Sulipa;348
Sulitra;
Sulla;
Sullivantea;361
Sullivantia;361
Sulzeria;348
Sumacus;18
Sumatroscirpus;123
Sumbaviopsis;154
Summerhayesia;282
Sumnera;337
Sunania;327
Sunaptea;137
Sunapteopsis;137
Sundacarpus;323
Sunipia;282
Suregada;154
Surenus;247
Suriana;387
Sutera;367
Sutherlandia;
Sutrina;282
Suttonia;332
Suzukia;216
Svenkoeltzia;282
Svitramia;246
Swainsona;
Swallenia;322
Swammerdamia;
Swanalloia;374
Swantia;
Swartsia;374
Swartzia;
Swartzia;
Swartzia;374
Sweetia;
Swertia;167
Swertopsis;167
Swida;107
Swietenia;247
Swinglea;350
Swintonia;18
Syagrus;32
Syama;14
Sychnosepalum;248
Sycoparrotia;186
Sycoparrotia;186
Sycopsis;186
Sydneya;15
Syena;243
Sylvichadsia;
Symbiezidium;
Symblepharis;
Symbolanthus;167
Symbryon;316
Symethus;105
Symmeria;327
Symonanthus;374
Sympegma;14
Sympetalandra;
Sympetaleia;228
Symphionema;333
Symphipappus;
Symphonia;99
Symphorema;216
Symphoria;81
Symphoricarpos;81
Symphostemon;216
Symphyllocarpus;
Symphyllophyton;167
Symphyobasis;175
Symphyochaeta;
Symphyodon;
Symphyogyna;
Symphyogynopsis;
Symphyoloma;24
Symphyomitra;
Symphyonema;333
Symphyopappus;
Symphyotrichum;
Symphysia;149
Symphysicarpus;25
Symphysodon;
Symphysodontella;
Symphytosiphon;247
Symphytum;58
Sympieza;149
Symplectochilus;1
Symplectrodia;322
Symplocarpus;29
Symplococarpon;297
Symplocos;388
Synadenium;154
Synaedrys;159
Synallodia;167
Synammia;
Synandra;216
Synandrodaphne;401
Synandrospadix;29
Synaphea;333
Synaphlebium;
Synapsis;364
Synaptantha;348
Synaptolepis;401
Synaptophyllum;7
Syncalathium;
Syncarpha;
Syncarpia;266
Syncephalum;
Synchaeta;
Synchodendron;
Synclinostyles;24
Synclisia;248
Syncolostemon;216
Syncretocarpus;
Syndesmanthus;149
Syndiclis;219
Syndyophyllum;154
Synechanthus;32
Synedrella;
Synedrellopsis;
Syneilesis;
Synelcosciadium;24
Synexemia;309
Syngonanthus;150
Syngonium;29
Syngramma;
Syngrammatopsis;
Synhymenium;
Synima;355
Synnema;1
Synnotia;202
Synochlamys;
Synodon;246
Synodontia;
Synoecia;258
Synoplectris;282
Synoptera;246
Synosma;
Synotis;
Synoum;247
Synphyllium;367
Synsepalum;356
Synstemon;60
Synstima;28
Syntherisma;322
Synthetodontium;
Synthlipsis;60
Synthyris;318
Syntriandrium;248
Syntriandrum;248
Syntrichia;
Syntrichopappus;
Syntrinema;123
Synurus;
Syreitschikovia;
Syrenia;60
Syringa;278
Syringantha;348
Syringidium;1
Syringodea;202
Syringodium;121
Syringothecium;
Syrmatium;
Syrrheonema;248
Syrrhonema;248
Syrrhopodon;
Syspone;
Systegium;
Systellantha;332
Systeloglossum;282
Systemon;350
Systemonodaphne;219
Systenotheca;327
Syzygiella;
Syzygium;266
Szowitsia;24
Szweykowskia;
Tabacus;374
Tabaroa;
Tabebuia;54
Taberna;25
Tabernaemontana;25
Tabernanthe;25
Tacarcuna;309
Tacazzea;25
Tacca;135
Taccarum;29
Tachia;167
Tachiadenus;167
Tachigali;
Tacinga;70
Tacitus;111
Tacsonia;290
Tadehagi;
Taenais;15
Taeniandra;1
Taeniatherum;322
Taenidia;24
Taeniochlaena;104
Taeniolejeunea;
Taeniophyllum;282
Taeniopsis;
Taeniopteris;
Taeniorhachis;322
Taeniorrhiza;282
Taeniosapium;154
Taenitis;
Tafalla;
Tafallaea;93
Tagetes;
Taguaria;232
Tahina;32
Tahitia;238
Tainia;282
Taiwania;117
Taiwanobryum;
Takakia;
Takhtajania;422
Takhtajaniantha;
Talamancalia;
Talassia;24
Talauma;236
Talbotia;1
Talbotiella;
Talguenea;342
Tali;104
Talinella;389
Talinopsis;17
Talinum;389
Talipariti;238
Talisia;355
Talisiopsis;355
Tamala;219
Tamamschjanella;24
Tamananthus;
Tamania;
Tamarindus;
Tamariscella;
Tamarix;390
Tamaulipa;
Tamayorkis;282
Tambourissa;255
Tamijia;426
Tamilnadia;348
Tammsia;348
Tamonea;416
Tampoa;88
Tamridaea;348
Tamuria;337
Tana;24
Tanacetopsis;
Tanacetum;
Tanaecium;54
Tanakaea;361
Tanarius;154
Tanaxion;
Tandonia;47
Tannodia;154
Tanquana;7
Tanulepis;25
Taonabo;297
Tapanhuacanga;348
Tapeinia;202
Tapeinidium;
Tapeinochilos;110
Tapeinosperma;332
Tapeinostelma;25
Tapeinostemon;167
Tapheocarpa;103
Tapina;170
Tapinanthus;232
Tapinostemma;232
Tapiphyllum;348
Tapirira;18
Tapiscia;391
Taplinia;
Tapoides;154
Tapura;131
Tara;
Tarachia;
Taraktogenos;2
Taralea;
Tarasa;238
Taravalia;350
Taraxacum;
Taraxia;279
Taraxis;340
Tarchonanthus;
Tardiella;77
Tarenna;348
Tarennoidea;348
Targionia;
Tarigidia;322
Tarlmounia;
Tarrietia;238
Tashiroea;246
Tasmannia;422
Tasoba;327
Tassadia;25
Tateanthus;246
Tatianyx;322
Tauscheria;60
Tauschia;24
Tavaresia;25
Taverniera;
Taxandria;266
Taxanthema;321
Taxicaulis;
Taxilejeunea;
Taxillus;232
Taxiphyllopsis;
Taxiphyllum;
Taxitheliella;
Taxithelium;
Taxodiomeria;117
Taxodium;117
Taxotrophis;258
Taxus;392
Tayloria;
Tayloriophyton;246
Tchihatchewia;60
Teagueia;282
Teclea;350
Tecleopsis;350
Tecoma;54
Tecomanthe;54
Tecomella;54
Tecophilaea;393
Tectaria;
Tectaridium;
Tecticornia;14
Tectiphiala;32
Tectona;216
Tecunumania;115
Teedia;367
Teesdalia;60
Teesdaliopsis;60
Teganium;374
Tegularia;
Tegulifolium;
Tehuana;
Teichodontium;
Teichostemma;
Teijsmanniodendron;216
Teixeiranthus;
Telanthera;14
Telanthophora;
Telaranea;
Telectadium;25
Telekia;
Telelophus;24
Telemachia;88
Telephium;86
Telesia;
Telesonix;361
Telestria;
Telfairia;115
Telina;
Telinaria;
Teline;
Teliostachya;1
Telipogon;282
Telis;
Telitoxicum;248
Tellima;361
Telmatophila;
Telminostelma;25
Telopea;333
Telosma;25
Teloxys;14
Telukrama;107
Temburongia;322
Temminckia;175
Temmodaphne;219
Temnadenia;25
Temnocalyx;348
Temnoma;
Temnopteryx;348
Temochloa;322
Templetonia;
Tenaris;25
Tenaxia;322
Teniolophora;
Tennantia;348
Tenrhynea;
Tepesia;348
Tephrocactus;70
Tephroseris;
Tephrosia;
Tepion;
Tepualia;266
Tepuia;149
Tepuianthus;401
Teramnus;
Terana;
Teratophyllum;
Terebinthina;367
Terebinthus;65
Terecaulis;70
Tereietra;105
Terera;246
Teretidens;
Terminalia;102
Terminthia;18
Terminthodia;350
Termontis;367
Ternatea;
Terniola;324
Terniopsis;324
Ternstroemia;297
Ternstroemiopsis;297
Terpnanthus;350
Terpsichore;
Terrelymus;322
Terrestria;
Tersonia;182
Terua;
Tessaria;
Tessenia;
Tessiera;348
Tessmannia;
Tessmanniacanthus;1
Tessmannianthus;246
Testulea;276
Tetaris;58
Tetilla;361
Tetraberlinia;
Tetracanthus;
Tetracarpum;
Tetracentron;409
Tetracera;133
Tetrachaete;322
Tetrachne;322
Tetrachondra;395
Tetrachyron;
Tetraclinis;117
Tetraclis;142
Tetracme;60
Tetracoccus;314
Tetracoscinodon;
Tetractomia;350
Tetracymbaliella;
Tetradenia;216
Tetradia;238
Tetradiclis;271
Tetradium;350
Tetradymia;
Tetraedrocarpus;58
Tetraena;428
Tetragastris;65
Tetraglochidium;1
Tetraglochin;346
Tetragonanthus;167
Tetragonella;7
Tetragonia;7
Tetragonocarpus;25
Tetragonolobus;
Tetragonosperma;
Tetragonotheca;
Tetralix;238
Tetralocularia;105
Tetralophozia;
Tetrameles;396
Tetrameranthus;21
Tetrameris;246
Tetramerista;397
Tetramerium;1
Tetramicra;282
Tetramolopium;
Tetramyxis;369
Tetranema;318
Tetraneuris;
Tetrantha;
Tetranthera;219
Tetranthus;
Tetraotis;
Tetrapanax;30
Tetrapathaea;290
Tetraperone;
Tetraphidopsis;
Tetraphis;
Tetraphyle;111
Tetraphyllaster;246
Tetraphyllum;170
Tetraphysa;25
Tetraplandra;154
Tetraplasandra;30
Tetraplasium;361
Tetrapleura;
Tetraplodon;
Tetrapogon;322
Tetrapollinia;167
Tetrapoma;60
Tetrapterocarpon;
Tetrapteron;279
Tetrapterum;
Tetrapterygium;60
Tetrapterys;237
Tetrardisia;332
Tetrarhaphis;327
Tetraria;123
Tetrarrhena;322
Tetraselago;367
Tetrasida;238
Tetrasiphon;88
Tetraspidium;283
Tetraspis;237
Tetrastemma;21
Tetrastichium;
Tetrastigma;419
Tetrastylidium;277
Tetrastylis;290
Tetrasynandra;255
Tetrataenium;24
Tetrataxis;234
Tetrathalamus;422
Tetratheca;145
Tetrathylacium;352
Tetrathyrium;186
Tetratome;255
Tetraulacium;318
Tetrazygia;246
Tetrazygiopsis;246
Tetrazygos;246
Tetrodea;
Tetrodontium;
Tetrodus;
Tetroncium;210
Tetrorchidium;154
Tetrouratea;276
Teucridium;216
Teucrium;216
Teuscheria;282
Teyleria;
Thacombauia;193
Thaia;282
Thailentadopsis;
Thalassia;196
Thalassodendron;121
Thaleropia;266
Thalia;239
Thalictrella;337
Thalictrodes;337
Thalictrum;337
Thallocarpus;
Thaminophyllum;
Thamnea;63
Thamniella;
Thamniopsis;
Thamnium;
Thamnobryum;
Thamnocalamus;322
Thamnocharis;170
Thamnochortus;340
Thamnoldenlandia;348
Thamnomalia;
Thamnopteris;
Thamnosciadium;24
Thamnoseris;
Thamnosma;350
Thapsia;24
Thaspium;24
Thaumasianthes;232
Thaumastochloa;322
Thaumatocaryon;58
Thaumatocaryum;58
Thaumatococcus;239
Thawatchaia;324
Thayeria;
Thea;398
Theaphyllum;88
Thecacoris;309
Thecanisia;346
Thecanthes;401
Thecocarpus;24
Thecopus;282
Thecostele;282
Thedachloa;322
Theilera;75
Thelaia;149
Thelasis;282
Thelepaepale;1
Thelepogon;322
Thelesperma;
Thelethylax;324
Thelia;
Theligonum;348
Thelionema;
Thelocactus;70
Thelocephala;70
Thelychiton;282
Thelymitra;282
Thelypodiopsis;60
Thelypodium;60
Thelypteris;
Thelyschista;282
Themeda;322
Themelium;
Themistoclesia;149
Thenardia;25
Theobroma;238
Theodora;
Theodorea;282
Theodorovia;75
Theophrasta;332
Theopsis;398
Thepparatia;238
Thereianthus;202
Theriophonum;29
Theriotia;
Thermia;
Thermopsis;
Therocistus;96
Therofon;361
Therogeron;
Therolepta;
Therophon;361
Theropogon;35
Therorhodion;149
Thesidium;354
Thesion;354
Thesium;354
Thesmophora;382
Thespesia;238
Thespesocarpus;264
Thespidium;
Thespis;
Thevenotia;
Thevetia;25
Thibaudia;149
Thiemea;
Thilachium;80
Thiloa;102
Thinicola;
Thinobia;
Thinouia;355
Thiollierea;348
Thisantha;111
Thiseltonia;
Thismia;64
Thladiantha;115
Thlasidia;81
Thlaspi;60
Thogsennia;348
Thomandersia;364
Thomandersia;399
Thomasia;238
Thomassetia;88
Thompsonella;111
Thonningia;43
Thoracocarpus;120
Thoracosperma;149
Thoracostachyum;123
Thoreauea;25
Thorelia;
Thorella;24
Thornbera;
Thorncroftia;216
Thornea;199
Thottea;34
Thouinia;355
Thouinidium;355
Thozetia;25
Thrasya;322
Thrasyopsis;322
Thraulococcus;355
Threlkeldia;14
Thrinax;32
Thrincia;
Thrixanthocereus;70
Thrixia;
Thrixspermum;282
Thryallis;237
Thryptomene;266
Thuarea;322
Thuidiopsis;
Thuidium;
Thuja;117
Thujopsis;117
Thulinia;282
Thunbergia;1
Thunbergianthus;283
Thunbergiella;24
Thunia;282
Thuranthos;35
Thurnia;400
Thurovia;
Thurya;86
Thuspeinanta;216
Thyana;355
Thyella;105
Thylacanthus;
Thylacitis;167
Thylacium;80
Thylacophora;426
Thylacopteris;
Thylacospermum;86
Thymbra;216
Thymelaea;401
Thymophylla;
Thymopsis;
Thymus;216
Thyopsis;
Thyrasperma;7
Thyridachne;322
Thyridium;
Thyridolepis;322
Thyrocarpus;58
Thyrsacanthus;1
Thyrsanthella;25
Thyrsanthema;
Thyrsanthemum;103
Thyrsanthera;154
Thyrsanthus;25
Thyrsodium;18
Thyrsopteris;
Thyrsosalacia;88
Thyrsosma;81
Thyrsostachys;322
Thysananthus;
Thysanobotrya;
Thysanocarpus;60
Thysanoglossa;282
Thysanolaena;322
Thysanomitrion;
Thysanosoria;
Thysanostemon;99
Thysanostigma;1
Thysanotus;35
Thysanus;104
Thysselinum;24
Tianschaniella;58
Tiarella;361
Tiarocarpus;
Tibetia;
Tibetoseris;
Tibouchina;246
Tibouchinopsis;246
Ticodendron;402
Ticorea;350
Tidestromia;14
Tiedemannia;24
Tieghemella;356
Tieghemia;232
Tieghemopanax;30
Tietkensia;
Tigridia;202
Tigridiopalma;246
Tildenia;316
Tilesia;
Tilia;238
Tiliacora;248
Tilingia;24
Tillaea;111
Tillandsia;35
Tillandsia;61
Tilocarpus;277
Timaeosia;86
Timeroyea;273
Timmia;
Timmiella;
Timokoponenia;
Timonius;348
Timotimius;
Tina;355
Tinadendron;348
Tinantia;103
Tinguarra;24
Tingulonga;65
Tiniaria;327
Tinnea;216
Tinomiscium;248
Tinospora;248
Tintinabulum;325
Tintinnabularia;25
Tipuana;
Tipularia;282
Tiputinia;64
Tiquilia;58
Tirania;80
Tirpitzia;226
Tirtalia;105
Tischleria;7
Tisonia;352
Tissa;86
Tisserantiella;
Titanopsis;7
Titanotrichum;170
Tithonia;
Tithymalus;154
Tittelbachia;49
Tittmannia;63
Tium;
Tmesipteris;
Tobagoa;348
Tocantinia;15
Tococa;246
Tocoyena;348
Todaroa;24
Toddalia;350
Toddaliopsis;350
Toddavaddia;284
Todea;
Toechima;355
Toelkenia;111
Tofieldia;403
Toisochosenia;352
Toiyabea;
Tolbonia;
Toliara;322
Tollatia;
Tolmachevia;111
Tolmiea;361
Toloxis;
Tolpis;
Toluifera;
Tolumnia;282
Tolypanthus;232
Tomanthea;
Tomanthera;367
Tomentaurum;
Tomentypnum;
Tomex;353
Tomilix;367
Tommasinia;24
Tomophyllum;
Tomostima;60
Tomostylis;343
Tomzanonia;282
Tonduzia;25
Tonella;318
Tonestus;
Tongoloa;24
Tonina;150
Tonsella;88
Tontelea;88
Toona;247
Topirira;18
Topobea;246
Toppingia;
Tordylioides;24
Tordyliopsis;24
Tordylium;24
Torenia;227
Toricellia;107
Torilis;24
Tormentilla;346
Torminalis;346
Torminaria;346
Tornabenea;24
Toronia;333
Torralbasia;88
Torrentia;
Torreya;392
Torreycactus;70
Torreyochloa;322
Torricellia;404
Torrubia;273
Tortella;
Tortuella;348
Tortula;
Torularia;60
Torulinium;123
Tostimontia;
Toubaouate;
Touchardia;413
Touchiroa;
Toulicia;355
Touloucouna;247
Toumeya;70
Tounatea;
Tournaya;
Tournefortia;58
Tournefortiopsis;348
Tourneuxia;
Tournonia;47
Touroulia;276
Tourrettia;54
Toussaintia;21
Touterea;228
Touwia;
Tovara;327
Tovaria;405
Tovarochloa;322
Tovomita;99
Tovomitidium;99
Tovomitopsis;99
Townsendia;
Townsonia;282
Toxanthera;115
Toxanthes;
Toxicodendron;18
Toxicoscordion;245
Toxocarpus;25
Toxopteris;
Toxopus;367
Toxosiphon;350
Toxylon;258
Tozzia;283
Trabacellula;
Tracaulon;327
Trachelanthus;58
Trachelium;75
Trachelospermum;25
Trachodes;
Trachomitum;25
Trachyandra;
Trachybryum;
Trachycarpidium;
Trachycarpus;32
Trachycladiella;
Trachycnemum;60
Trachycystis;
Trachydium;24
Trachylejeunea;
Trachylobium;
Trachyloma;
Trachymene;30
Trachymitrium;
Trachyodontium;
Trachyphrynium;239
Trachyphyllum;
Trachyphytum;228
Trachypleurum;24
Trachypodopsis;
Trachypogon;322
Trachypteris;
Trachypus;
Trachys;322
Trachysciadium;24
Trachysperma;167
Trachyspermum;24
Trachystemon;58
Trachystigma;170
Trachystoma;60
Trachystylis;123
Trachytella;133
Trachythecium;
Trachyxiphium;
Tracyina;
Tradescantia;103
Tragacantha;
Traganopsis;14
Traganum;14
Tragia;154
Tragiella;154
Tragiopsis;24
Tragium;24
Tragopogon;
Tragopogonoides;
Tragopyrum;327
Tragoselinum;24
Tragus;322
Trailliaedoxa;348
Trallesia;
Transcaucasia;24
Trapa;234
Trapella;292
Trattenikia;
Trattinnickia;65
Traubia;15
Traunia;25
Traunsteinera;282
Trautvetteria;337
Traversia;
Traxara;58
Traxilisa;133
Trechonaetes;374
